id,priority,reported,completed,status,source,parent,depends,superseded_by,summary,attempt_count,description_path,created_at,updated_at
416-412-407-402-397-390-383-135-onclose-timer-leak-subtask-subtask-subtask-subtask-subtask-subtask-subtask,medium,2026-04-16,,decomposed,decomposed,412-407-402-397-390-383-135-onclose-timer-leak-subtask-subtask-subtask-subtask-subtask-subtask,none,,subtask,0,scripts/pipeline/descriptions/416-412-407-402-397-390-383-135-onclose-timer-leak-subtask-subtask-subtask-subtask-subtask-subtask-subtask.md,2026-04-17T20:39:12+09:00,2026-04-17T20:38:14+09:00
417-413-409-404-399-394-387-136-expansion-keydown-leak-subtask-subtask-subtask-subtask-subtask-subtask-subtask,medium,2026-04-16,,decomposed,decomposed,413-409-404-399-394-387-136-expansion-keydown-leak-subtask-subtask-subtask-subtask-subtask-subtask,none,,subtask,0,scripts/pipeline/descriptions/417-413-409-404-399-394-387-136-expansion-keydown-leak-subtask-subtask-subtask-subtask-subtask-subtask-subtask.md,2026-04-17T20:39:12+09:00,2026-04-17T20:38:14+09:00
418-414-410-405-400-395-388-382-135-e2e-smoke-fail-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask,medium,2026-04-16,,decomposed,decomposed,414-410-405-400-395-388-382-135-e2e-smoke-fail-subtask-subtask-subtask-subtask-subtask-subtask-subtask,none,,subtask,0,scripts/pipeline/descriptions/418-414-410-405-400-395-388-382-135-e2e-smoke-fail-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask.md,2026-04-17T20:39:12+09:00,2026-04-17T20:38:14+09:00
419-415-411-406-401-396-389-137-uncancellable-raf-chains-subtask-subtask-subtask-subtask-subtask-subtask-subtask,medium,2026-04-16,,decomposed,decomposed,415-411-406-401-396-389-137-uncancellable-raf-chains-subtask-subtask-subtask-subtask-subtask-subtask,none,,subtask,0,scripts/pipeline/descriptions/419-415-411-406-401-396-389-137-uncancellable-raf-chains-subtask-subtask-subtask-subtask-subtask-subtask-subtask.md,2026-04-17T20:39:12+09:00,2026-04-17T20:38:14+09:00
420-416-412-407-402-397-390-383-135-onclose-timer-leak-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask,medium,2026-04-16,,decomposed,decomposed,416-412-407-402-397-390-383-135-onclose-timer-leak-subtask-subtask-subtask-subtask-subtask-subtask-subtask,none,,subtask,0,scripts/pipeline/descriptions/420-416-412-407-402-397-390-383-135-onclose-timer-leak-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask.md,2026-04-17T20:39:12+09:00,2026-04-17T20:38:14+09:00
421-417-413-409-404-399-394-387-136-expansion-keydown-leak-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask,medium,2026-04-16,,decomposed,decomposed,417-413-409-404-399-394-387-136-expansion-keydown-leak-subtask-subtask-subtask-subtask-subtask-subtask-subtask,none,,subtask,0,scripts/pipeline/descriptions/421-417-413-409-404-399-394-387-136-expansion-keydown-leak-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask.md,2026-04-17T20:39:12+09:00,2026-04-17T20:38:14+09:00
422-418-414-410-405-400-395-388-382-135-e2e-smoke-fail-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask,medium,2026-04-16,,decomposed,decomposed,418-414-410-405-400-395-388-382-135-e2e-smoke-fail-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask,none,,subtask,0,scripts/pipeline/descriptions/422-418-414-410-405-400-395-388-382-135-e2e-smoke-fail-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask.md,2026-04-17T20:39:12+09:00,2026-04-17T20:38:14+09:00
423-419-415-411-406-401-396-389-137-uncancellable-raf-chains-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask,medium,2026-04-16,,decomposed,decomposed,419-415-411-406-401-396-389-137-uncancellable-raf-chains-subtask-subtask-subtask-subtask-subtask-subtask-subtask,none,,subtask,0,scripts/pipeline/descriptions/423-419-415-411-406-401-396-389-137-uncancellable-raf-chains-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask.md,2026-04-17T20:39:12+09:00,2026-04-17T20:38:14+09:00
424-420-416-412-407-402-397-390-383-135-onclose-timer-leak-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask,medium,2026-04-16,,decomposed,decomposed,420-416-412-407-402-397-390-383-135-onclose-timer-leak-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask,none,,subtask,0,scripts/pipeline/descriptions/424-420-416-412-407-402-397-390-383-135-onclose-timer-leak-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask.md,2026-04-17T20:39:12+09:00,2026-04-17T20:38:14+09:00
425-421-417-413-409-404-399-394-387-136-expansion-keydown-leak-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask,medium,2026-04-16,,decomposed,decomposed,421-417-413-409-404-399-394-387-136-expansion-keydown-leak-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask,none,,subtask,0,scripts/pipeline/descriptions/425-421-417-413-409-404-399-394-387-136-expansion-keydown-leak-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask.md,2026-04-17T20:39:12+09:00,2026-04-17T20:38:14+09:00
426-422-418-414-410-405-400-395-388-382-135-e2e-smoke-fail-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask,medium,2026-04-16,,decomposed,decomposed,422-418-414-410-405-400-395-388-382-135-e2e-smoke-fail-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask,none,,subtask,0,scripts/pipeline/descriptions/426-422-418-414-410-405-400-395-388-382-135-e2e-smoke-fail-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask.md,2026-04-17T20:39:12+09:00,2026-04-17T20:38:14+09:00
427-423-419-415-411-406-401-396-389-137-uncancellable-raf-chains-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask,medium,2026-04-16,,decomposed,decomposed,423-419-415-411-406-401-396-389-137-uncancellable-raf-chains-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask,none,,subtask,0,scripts/pipeline/descriptions/427-423-419-415-411-406-401-396-389-137-uncancellable-raf-chains-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask.md,2026-04-17T20:39:12+09:00,2026-04-17T20:38:14+09:00
428-424-420-416-412-407-402-397-390-383-135-onclose-timer-leak-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask,medium,2026-04-16,,decomposed,decomposed,424-420-416-412-407-402-397-390-383-135-onclose-timer-leak-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask,none,,subtask,0,scripts/pipeline/descriptions/428-424-420-416-412-407-402-397-390-383-135-onclose-timer-leak-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask.md,2026-04-17T20:39:12+09:00,2026-04-17T20:38:14+09:00
429-425-421-417-413-409-404-399-394-387-136-expansion-keydown-leak-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask,medium,2026-04-16,,decomposed,decomposed,425-421-417-413-409-404-399-394-387-136-expansion-keydown-leak-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask,none,,subtask,0,scripts/pipeline/descriptions/429-425-421-417-413-409-404-399-394-387-136-expansion-keydown-leak-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask.md,2026-04-17T20:39:12+09:00,2026-04-17T20:38:14+09:00
430-426-422-418-414-410-405-400-395-388-382-135-e2e-smoke-fail-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask,medium,2026-04-16,,decomposed,decomposed,426-422-418-414-410-405-400-395-388-382-135-e2e-smoke-fail-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask,none,,subtask,0,scripts/pipeline/descriptions/430-426-422-418-414-410-405-400-395-388-382-135-e2e-smoke-fail-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask.md,2026-04-17T20:39:12+09:00,2026-04-17T20:38:14+09:00
431-427-423-419-415-411-406-401-396-389-137-uncancellable-raf-chains-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask,medium,2026-04-16,,decomposed,decomposed,427-423-419-415-411-406-401-396-389-137-uncancellable-raf-chains-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask,none,,subtask,0,scripts/pipeline/descriptions/431-427-423-419-415-411-406-401-396-389-137-uncancellable-raf-chains-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask.md,2026-04-17T20:39:12+09:00,2026-04-17T20:38:14+09:00
432-428-424-420-416-412-407-402-397-390-383-135-onclose-timer-leak-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask,medium,2026-04-16,,decomposed,decomposed,428-424-420-416-412-407-402-397-390-383-135-onclose-timer-leak-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask,none,,subtask,0,scripts/pipeline/descriptions/432-428-424-420-416-412-407-402-397-390-383-135-onclose-timer-leak-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask.md,2026-04-17T20:39:12+09:00,2026-04-17T20:38:14+09:00
433-429-425-421-417-413-409-404-399-394-387-136-expansion-keydown-leak-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask,medium,2026-04-16,,decomposed,decomposed,429-425-421-417-413-409-404-399-394-387-136-expansion-keydown-leak-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask,none,,subtask,0,scripts/pipeline/descriptions/433-429-425-421-417-413-409-404-399-394-387-136-expansion-keydown-leak-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask.md,2026-04-17T20:39:12+09:00,2026-04-17T20:38:14+09:00
434-430-426-422-418-414-410-405-400-395-388-382-135-e2e-smoke-fail-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask,medium,2026-04-16,,decomposed,decomposed,430-426-422-418-414-410-405-400-395-388-382-135-e2e-smoke-fail-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask,none,,subtask,0,scripts/pipeline/descriptions/434-430-426-422-418-414-410-405-400-395-388-382-135-e2e-smoke-fail-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask.md,2026-04-17T20:39:12+09:00,2026-04-17T20:38:14+09:00
435-431-427-423-419-415-411-406-401-396-389-137-uncancellable-raf-chains-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask,medium,2026-04-16,,decomposed,decomposed,431-427-423-419-415-411-406-401-396-389-137-uncancellable-raf-chains-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask,none,,subtask,0,scripts/pipeline/descriptions/435-431-427-423-419-415-411-406-401-396-389-137-uncancellable-raf-chains-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask.md,2026-04-17T20:39:12+09:00,2026-04-17T20:38:14+09:00
436-432-428-424-420-416-412-407-402-397-390-383-135-onclose-timer-leak-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask,medium,2026-04-16,,decomposed,decomposed,432-428-424-420-416-412-407-402-397-390-383-135-onclose-timer-leak-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask,none,,subtask,0,scripts/pipeline/descriptions/436-432-428-424-420-416-412-407-402-397-390-383-135-onclose-timer-leak-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask.md,2026-04-17T20:39:12+09:00,2026-04-17T20:38:14+09:00
437-433-429-425-421-417-413-409-404-399-394-387-136-expansion-keydown-leak-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask,medium,2026-04-16,,decomposed,decomposed,433-429-425-421-417-413-409-404-399-394-387-136-expansion-keydown-leak-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask,none,,subtask,0,scripts/pipeline/descriptions/437-433-429-425-421-417-413-409-404-399-394-387-136-expansion-keydown-leak-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask.md,2026-04-17T20:39:12+09:00,2026-04-17T20:38:14+09:00
438-434-430-426-422-418-414-410-405-400-395-388-382-135-e2e-smoke-fail-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask,medium,2026-04-16,,decomposed,decomposed,434-430-426-422-418-414-410-405-400-395-388-382-135-e2e-smoke-fail-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask,none,,subtask,0,scripts/pipeline/descriptions/438-434-430-426-422-418-414-410-405-400-395-388-382-135-e2e-smoke-fail-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask.md,2026-04-17T20:39:12+09:00,2026-04-17T20:38:14+09:00
439-435-431-427-423-419-415-411-406-401-396-389-137-uncancellable-raf-chains-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask,medium,2026-04-16,,decomposed,decomposed,435-431-427-423-419-415-411-406-401-396-389-137-uncancellable-raf-chains-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask,none,,subtask,0,scripts/pipeline/descriptions/439-435-431-427-423-419-415-411-406-401-396-389-137-uncancellable-raf-chains-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask.md,2026-04-17T20:39:12+09:00,2026-04-17T20:38:14+09:00
440-436-432-428-424-420-416-412-407-402-397-390-383-135-onclose-timer-leak-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask,medium,2026-04-16,,decomposed,decomposed,436-432-428-424-420-416-412-407-402-397-390-383-135-onclose-timer-leak-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask,none,,subtask,0,scripts/pipeline/descriptions/440-436-432-428-424-420-416-412-407-402-397-390-383-135-onclose-timer-leak-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask.md,2026-04-17T20:39:12+09:00,2026-04-17T20:38:14+09:00
441-437-433-429-425-421-417-413-409-404-399-394-387-136-expansion-keydown-leak-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask,medium,2026-04-16,,decomposed,decomposed,437-433-429-425-421-417-413-409-404-399-394-387-136-expansion-keydown-leak-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask,none,,subtask,0,scripts/pipeline/descriptions/441-437-433-429-425-421-417-413-409-404-399-394-387-136-expansion-keydown-leak-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask.md,2026-04-17T20:39:12+09:00,2026-04-17T20:38:14+09:00
442-438-434-430-426-422-418-414-410-405-400-395-388-382-135-e2e-smoke-fail-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask,medium,2026-04-16,,decomposed,decomposed,438-434-430-426-422-418-414-410-405-400-395-388-382-135-e2e-smoke-fail-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask,none,,subtask,0,scripts/pipeline/descriptions/442-438-434-430-426-422-418-414-410-405-400-395-388-382-135-e2e-smoke-fail-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask.md,2026-04-17T20:39:12+09:00,2026-04-17T20:38:14+09:00
443-439-435-431-427-423-419-415-411-406-401-396-389-137-uncancellable-raf-chains-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask,medium,2026-04-16,,decomposed,decomposed,439-435-431-427-423-419-415-411-406-401-396-389-137-uncancellable-raf-chains-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask,none,,subtask,0,scripts/pipeline/descriptions/443-439-435-431-427-423-419-415-411-406-401-396-389-137-uncancellable-raf-chains-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask.md,2026-04-17T20:39:12+09:00,2026-04-17T20:38:14+09:00
444-440-436-432-428-424-420-416-412-407-402-397-390-383-135-onclose-timer-leak-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask,medium,2026-04-16,,decomposed,decomposed,440-436-432-428-424-420-416-412-407-402-397-390-383-135-onclose-timer-leak-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask,none,,subtask,0,scripts/pipeline/descriptions/444-440-436-432-428-424-420-416-412-407-402-397-390-383-135-onclose-timer-leak-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask.md,2026-04-17T20:39:12+09:00,2026-04-17T20:38:14+09:00
445-441-437-433-429-425-421-417-413-409-404-399-394-387-136-expansion-keydown-leak-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask,medium,2026-04-16,,decomposed,decomposed,441-437-433-429-425-421-417-413-409-404-399-394-387-136-expansion-keydown-leak-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask,none,,subtask,0,scripts/pipeline/descriptions/445-441-437-433-429-425-421-417-413-409-404-399-394-387-136-expansion-keydown-leak-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask.md,2026-04-17T20:39:12+09:00,2026-04-17T20:38:14+09:00
446-442-438-434-430-426-422-418-414-410-405-400-395-388-382-135-e2e-smoke-fail-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask,medium,2026-04-16,,decomposed,decomposed,442-438-434-430-426-422-418-414-410-405-400-395-388-382-135-e2e-smoke-fail-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask,none,,subtask,0,scripts/pipeline/descriptions/446-442-438-434-430-426-422-418-414-410-405-400-395-388-382-135-e2e-smoke-fail-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask-subtask.md,2026-04-17T20:39:12+09:00,2026-04-17T20:38:14+09:00
